"member_id","year","name","total_assets","total_debt","net_worth","real_estate","building","land","deposits","stocks","n_properties","has_seoul_property","has_gangnam_property"
"CZB4125D",2020,"장제원",3841681,1763381,2078300,2684220,2684220,0,1079320,0,7,TRUE,FALSE
"CZB4125D",2021,"장제원",3708612,1546656,2161956,2414220,2414220,0,1188342,0,6,TRUE,FALSE
"CZB4125D",2022,"장제원",3764618,1181368,2583250,2431220,2431220,0,821698,0,5,TRUE,FALSE
"CZB4125D",2023,"장제원",3579258,1093455,2485803,2403220,2403220,0,959461,0,3,TRUE,FALSE
"D0C85236",2016,"박완수",1811460,199500,1611960,1036051,950000,86051,669627,1235,5,TRUE,FALSE
"D0C85236",2017,"박완수",1624560,0,1624560,761469,670000,91469,703665,421,2,TRUE,FALSE
"D0C85236",2018,"박완수",1694923,0,1694923,735651,636000,99651,716211,500,2,TRUE,FALSE
"D0C85236",2019,"박완수",1632938,0,1632938,630861,524000,106861,787738,0,2,TRUE,FALSE
"D0C85236",2020,"박완수",2191949,4e+05,1791949,987437,874000,113437,753842,0,3,TRUE,FALSE
"D0C85236",2021,"박완수",2341541,4e+05,1941541,1045034,917000,128034,992098,66896,2,TRUE,FALSE
"D397960C",2016,"조훈현",3039456,544529,2494927,1881194,1734233,146961,765493,35446,8,TRUE,FALSE
"D397960C",2017,"조훈현",2976243,540530,2435713,1969798,1819274,150524,692064,4697,7,TRUE,FALSE
"D397960C",2018,"조훈현",3094673,530861,2563812,2152108,1847914,304194,630998,3341,8,TRUE,FALSE
"D397960C",2019,"조훈현",3324233,507448,2816785,2428341,2115760,312581,604273,0,7,TRUE,FALSE
"D3V12361",2015,"이종진",960027,1e+05,860027,816942,361473,455469,66241,0,5,TRUE,FALSE
"D4L60530",2020,"이수진(서울 동작구을)",4294782,1400000,2894782,3741299,3740000,1299,417516,0,5,TRUE,TRUE
"D4L60530",2021,"이수진(서울 동작구을)",3146674,2e+05,2946674,2440000,2440000,0,482376,94149,5,TRUE,TRUE
"D4L60530",2022,"이수진(서울 동작구을)",3448706,2e+05,3248706,2440000,2440000,0,586375,58021,5,TRUE,TRUE
"D4L60530",2023,"이수진(서울 동작구을)",4314551,67982,4246569,2490000,2490000,0,1111453,262242,5,TRUE,TRUE
"D6U6678O",2020,"김주영",3201161,0,3201161,1100609,846687,253922,1879360,1840,8,TRUE,FALSE
"D6U6678O",2021,"김주영",3504430,0,3504430,1261801,1001687,260114,2066284,0,6,TRUE,FALSE
"D6U6678O",2022,"김주영",3951145,170000,3781145,1687705,1625000,62705,1395622,551760,6,TRUE,FALSE
"D6U6678O",2023,"김주영",3574676,0,3574676,1299140,1227000,72140,1396289,5e+05,5,TRUE,FALSE
"D6U6678O",2024,"김주영",3557386,0,3557386,1250180,1178064,72116,1535407,4e+05,5,TRUE,FALSE
"D7L1937J",2015,"이병석",782285,182032,600253,536000,536000,0,135288,5923,2,TRUE,FALSE
"D9I3309M",2024,"문대림",1549835,0,1549835,947090,561448,385642,532593,39,5,TRUE,FALSE
"DAN6731C",2016,"박성중",5410524,383370,5027154,4199571,4151719,47852,780086,0,6,TRUE,TRUE
"DAN6731C",2017,"박성중",6064808,374705,5690103,4583994,4527787,56207,967225,0,6,TRUE,TRUE
"DAN6731C",2018,"박성중",6454416,902508,5551908,4997568,4935377,62191,865664,0,6,TRUE,TRUE
"DAN6731C",2019,"박성중",7291552,891325,6400227,5420608,5344586,76022,1057641,0,6,TRUE,TRUE
"DAN6731C",2020,"박성중",8188195,257000,7931195,6561132,6477534,83598,264686,474761,7,TRUE,TRUE
"DAN6731C",2021,"박성중",8674303,230000,8444303,6812956,6715588,97368,876452,479759,7,TRUE,TRUE
"DAN6731C",2022,"박성중",9818659,0,9818659,8219405,8105453,113952,520074,307553,10,TRUE,TRUE
"DAN6731C",2023,"박성중",9556085,52508,9503577,7883305,7778092,105213,550941,422831,9,TRUE,TRUE
"DAV7257X",2020,"이원택",992732,220000,772732,414044,251000,163044,560083,0,4,TRUE,FALSE
"DAV7257X",2021,"이원택",1080737,298300,782437,449509,263700,185809,614583,0,4,TRUE,FALSE
"DAV7257X",2022,"이원택",1227851,248300,979551,469611,265900,203711,663661,0,3,FALSE,FALSE
"DAV7257X",2023,"이원택",1130830,168300,962530,434711,231000,203711,675683,0,3,FALSE,FALSE
"DAV7257X",2024,"이원택",1321908,29160,1292748,434711,231000,203711,746010,0,2,FALSE,FALSE
"DAY6557K",2020,"정동만",1957991,913293,1044698,1331133,366000,965133,518009,0,3,FALSE,FALSE
"DAY6557K",2021,"정동만",2244279,1013922,1230357,1519882,398000,1121882,568801,0,2,FALSE,FALSE
"DAY6557K",2022,"정동만",2600278,1005387,1594891,1740667,485000,1255667,640889,0,3,FALSE,FALSE
"DAY6557K",2023,"정동만",2483823,916188,1567635,1633903,460977,1172926,672567,222,2,FALSE,FALSE
"DAY6557K",2024,"정동만",2546942,807658,1739284,1666451,490000,1176451,647451,6411,4,TRUE,FALSE
"DBA1057Z",2016,"이용호",2540225,1030000,1510225,1719000,1719000,0,523244,102170,7,TRUE,FALSE
"DBA1057Z",2017,"이용호",1920693,285000,1635693,709000,709000,0,621897,358030,7,TRUE,FALSE
"DBA1057Z",2018,"이용호",1954372,285000,1669372,1053000,1053000,0,255712,219153,6,TRUE,FALSE
"DBA1057Z",2019,"이용호",2147048,190000,1957048,859000,859000,0,977685,60,5,TRUE,FALSE
"DBA1057Z",2020,"이용호",2445908,620704,1825204,1500000,1500000,0,545489,190358,5,TRUE,FALSE
"DBA1057Z",2021,"이용호",1954025,415619,1538406,1405000,1405000,0,215265,0,4,TRUE,FALSE
"DBA1057Z",2022,"이용호",2033009,302251,1730758,1405000,1405000,0,144531,0,3,TRUE,FALSE
"DBA1057Z",2023,"이용호",2067657,251738,1815919,1400000,1400000,0,255939,0,3,TRUE,FALSE
"DCN7433W",2015,"정세균",4013710,524807,3488903,3909329,1369561,2539768,64551,0,4,TRUE,FALSE
"DCN7433W",2016,"정세균",4567237,524807,4042430,4409616,1396881,3012735,141991,0,4,TRUE,FALSE
"DCN7433W",2017,"정세균",4972698,599961,4372737,4880417,1738102,3142315,78531,0,5,TRUE,FALSE
"DCN7433W",2018,"정세균",5566133,604807,4961326,4738315,1596000,3142315,750318,0,4,TRUE,FALSE
"DCN7433W",2019,"정세균",5324247,269943,5054304,4892626,1692000,3200626,358663,775,3,TRUE,FALSE
"DCR84445",2015,"김동철",2021946,0,2021946,747359,741000,6359,815125,378806,3,TRUE,FALSE
"DCR84445",2016,"김동철",2342366,0,2342366,788093,788000,93,1401114,1500,3,TRUE,FALSE
"DCR84445",2017,"김동철",2745915,0,2745915,798097,798000,97,1698220,62700,4,TRUE,FALSE
"DCR84445",2018,"김동철",3146472,20867,3125605,882101,882000,101,1929540,153507,3,TRUE,FALSE
"DCR84445",2019,"김동철",3217225,30000,3187225,1204117,1204000,117,1844931,1500,4,TRUE,FALSE
"DKB8522X",2016,"정인화",1632546,49975,1582571,577527,393000,184527,971007,21526,3,TRUE,FALSE
"DKB8522X",2017,"정인화",1902057,49885,1852172,588149,399000,189149,1022333,24901,3,TRUE,FALSE
"DKB8522X",2018,"정인화",1928122,96882,1831240,639287,489328,149959,935017,18457,4,TRUE,FALSE
"DKB8522X",2019,"정인화",1970842,168862,1801980,881321,722657,158664,892064,21583,4,TRUE,FALSE
"DMP1439I",2024,"김재원",662415,176076,486339,555000,555000,0,64076,0,2,TRUE,FALSE
"DMR40160",2015,"유일호",1741712,908842,832870,1538461,1060000,478461,179209,2042,3,TRUE,TRUE
"DPZ7685X",2020,"전봉민",91458237,37359,91420878,1272647,734000,538647,3693860,85873136,3,FALSE,FALSE
"DPZ7685X",2021,"전봉민",106580995,25209,106555786,1346046,789000,557046,12914963,91860163,4,TRUE,FALSE
"DPZ7685X",2022,"전봉민",55926688,9916,55916772,2410340,1840000,570340,8809070,44361920,4,TRUE,FALSE
"DPZ7685X",2023,"전봉민",40281133,721637,39559496,2324283,1767000,557283,9345882,28298230,5,TRUE,FALSE
"DSU7667M",2015,"박대동",817563,26327,791236,551359,468000,83359,165654,1244,2,TRUE,FALSE
"DTG4846A",2016,"김선동",607968,58553,549415,334000,334000,0,209027,0,3,TRUE,FALSE
"DTG4846A",2017,"김선동",538773,41025,497748,343000,343000,0,157366,0,3,TRUE,FALSE
"DTG4846A",2018,"김선동",875576,116048,759528,622000,622000,0,160473,0,7,TRUE,TRUE
"DTG4846A",2019,"김선동",915516,121792,793724,622000,622000,0,189133,0,4,TRUE,TRUE
"DVD2735W",2016,"이은권",663696,175862,487834,477781,373000,104781,157347,0,5,TRUE,FALSE
"DVD2735W",2017,"이은권",752098,181640,570458,482381,377600,104781,188402,0,5,TRUE,FALSE
"DVD2735W",2018,"이은권",1034191,157086,877105,530460,423600,106860,409089,0,6,TRUE,FALSE
"DVD2735W",2019,"이은권",1033843,152173,881670,540524,432000,108524,449613,0,5,TRUE,FALSE
"DWK26447",2022,"이인선",7078353,237500,6840853,2664057,2248724,415333,4068178,263085,6,TRUE,FALSE
"DWK26447",2023,"이인선",7105860,237500,6868360,2189283,1803384,385899,4029876,743797,6,TRUE,FALSE
"DWK26447",2024,"이인선",7225570,237500,6988070,2158085,1789442,368643,3790577,795946,7,TRUE,FALSE
"E1J8836Y",2016,"김정재",716455,335089,381366,358918,343685,15233,198565,0,7,TRUE,FALSE
"E1J8836Y",2017,"김정재",721703,273321,448382,364642,349315,15327,193096,0,4,TRUE,FALSE
"E1J8836Y",2018,"김정재",750173,215741,534432,405803,390000,15803,195616,0,3,TRUE,FALSE
"E1J8836Y",2019,"김정재",747179,167607,579572,453087,437000,16087,216358,0,2,TRUE,FALSE
"E1J8836Y",2020,"김정재",807204,108422,698782,485653,468000,17653,240867,0,2,TRUE,FALSE
"E1J8836Y",2021,"김정재",826984,19700,807284,552789,533000,19789,221588,0,2,TRUE,FALSE
"E1J8836Y",2022,"김정재",970282,0,970282,598209,576000,22209,276486,0,2,TRUE,FALSE
"E1J8836Y",2023,"김정재",898970,0,898970,474786,454000,20786,352733,0,2,TRUE,FALSE
"E1J8836Y",2024,"김정재",1009962,0,1009962,491494,469000,22494,388219,0,2,TRUE,FALSE
"E2B3753X",2024,"박해철",2165771,0,2165771,815826,815000,826,1249108,6274,6,FALSE,FALSE
"E2O7996B",2015,"신기남",1168472,441019,727453,941428,941428,0,208187,0,4,TRUE,FALSE
"E5N8503B",2016,"김종인",8653887,0,8653887,1212700,1120500,92200,6040092,0,3,TRUE,FALSE
"E6U4345C",2016,"임종성",318788,116360,202428,57686,40000,17686,48361,0,2,FALSE,FALSE
"E6U4345C",2017,"임종성",693223,243636,449587,298010,40000,258010,66487,0,2,FALSE,FALSE
"E6U4345C",2018,"임종성",781593,401079,380514,311398,286000,25398,102781,0,3,FALSE,FALSE
"E6U4345C",2019,"임종성",4979941,4661026,318915,4519564,4493401,26163,173175,0,7,TRUE,TRUE
"E6U4345C",2020,"임종성",5626306,4894818,731488,4934228,4909207,25021,550949,28727,7,TRUE,TRUE
"E6U4345C",2021,"임종성",6024206,1313700,4710506,3781302,2281000,1500302,1242824,12577,6,TRUE,TRUE
"E6U4345C",2022,"임종성",6078976,1315668,4763308,4113588,2611000,1502588,231363,0,4,TRUE,TRUE
"E9R4507P",2020,"권명호",674868,426605,248263,556000,556000,0,88283,0,7,TRUE,FALSE
"E9R4507P",2021,"권명호",844132,411376,432756,556000,556000,0,137771,0,8,TRUE,FALSE
"E9R4507P",2022,"권명호",958101,382893,575208,562000,562000,0,186064,0,7,TRUE,FALSE
"E9R4507P",2023,"권명호",979854,358536,621318,546000,546000,0,250270,0,7,TRUE,FALSE
"EB16073M",2024,"안도걸",5182274,1353150,3829124,4308200,3287000,1021200,416133,286047,6,TRUE,TRUE
"EBH1101V",2024,"이연희",1249565,487477,762088,987165,916600,70565,209974,0,6,TRUE,FALSE
"EBU8493R",2015,"이미경",1460869,348559,1112310,914423,896096,18327,543817,0,7,TRUE,FALSE
"EC57622S",2015,"김기식",1256301,0,1256301,208659,2e+05,8659,702310,5369,5,FALSE,FALSE
"EED3932M",2015,"신동우",2186524,10000,2176524,1017948,1017948,0,1080444,0,3,TRUE,TRUE
"EFU76868",2024,"권향엽",1094602,819006,275596,602000,602000,0,472434,13045,3,TRUE,FALSE
"EH27538E",2016,"임이자",690340,172362,517978,365000,365000,0,170465,0,1,FALSE,FALSE
"EH27538E",2017,"임이자",792405,154219,638186,385000,385000,0,196529,0,2,FALSE,FALSE
"EH27538E",2018,"임이자",807970,8590,799380,385000,385000,0,122566,0,2,FALSE,FALSE
"EH27538E",2019,"임이자",716444,0,716444,391000,391000,0,173449,0,5,FALSE,FALSE
"EH27538E",2020,"임이자",1059254,312917,746337,660000,660000,0,82622,0,6,FALSE,FALSE
"EH27538E",2021,"임이자",1089818,260000,829818,660000,660000,0,232873,0,4,FALSE,FALSE
"EH27538E",2022,"임이자",1352564,260000,1092564,723000,723000,0,343067,0,4,FALSE,FALSE
"EH27538E",2023,"임이자",1368972,260000,1108972,652000,652000,0,425475,0,4,FALSE,FALSE
"EH27538E",2024,"임이자",1570860,360000,1210860,639000,639000,0,615220,0,4,FALSE,FALSE
"EIV1009T",2015,"정두언",1808321,150000,1658321,1374957,1374957,0,293264,101000,2,TRUE,FALSE
"EJS5449A",2015,"류지영",7706726,1665528,6041198,6792534,5933769,858765,418242,9134,3,TRUE,TRUE
"EMC8812P",2020,"홍석준",3274509,0,3274509,253900,253900,0,2978911,7396,3,FALSE,FALSE
"EMC8812P",2021,"홍석준",3821324,0,3821324,656000,656000,0,3016077,1e+05,4,TRUE,TRUE
"EMC8812P",2022,"홍석준",3885894,0,3885894,558000,558000,0,3114613,1e+05,3,TRUE,TRUE
"EMC8812P",2023,"홍석준",4172486,0,4172486,881000,881000,0,3164021,1e+05,3,TRUE,TRUE
"EMH4976E",2024,"박지혜",2256036,0,2256036,1535443,1526300,9143,707349,0,4,TRUE,FALSE
"EOY55268",2015,"최원식",811619,279076,532543,452000,452000,0,261592,32370,4,FALSE,FALSE
"EPI69383",2024,"김용태",2112537,303282,1809255,1747429,1721000,26429,314243,12496,2,TRUE,TRUE
"ETV7396M",2015,"윤명희",1536157,529306,1006851,475290,388000,87290,258298,759500,3,FALSE,FALSE
"EUR98126",2015,"박맹우",1191867,422799,769068,913609,8e+05,113609,201333,0,3,TRUE,FALSE
"EUR98126",2016,"박맹우",1393765,398727,995038,954687,824000,130687,249476,0,3,TRUE,FALSE
"EUR98126",2017,"박맹우",848357,100203,748154,489508,350000,139508,233327,0,2,FALSE,FALSE
"EUR98126",2018,"박맹우",938236,121699,816537,507604,350000,157604,255466,0,2,FALSE,FALSE
"EUR98126",2019,"박맹우",941271,114132,827139,496561,332000,164561,297103,0,2,FALSE,FALSE
"EVH1507C",2015,"이헌승",2036753,133867,1902886,1170847,866000,304847,491198,226377,2,TRUE,TRUE
"EVH1507C",2016,"이헌승",2481714,889093,1592621,1781072,1446000,335072,472015,141490,3,TRUE,TRUE
"EVH1507C",2017,"이헌승",3024433,825774,2198659,1973495,1601000,372495,510003,399906,2,TRUE,TRUE
"EVH1507C",2018,"이헌승",4284760,814680,3470080,2709848,2056000,653848,559478,815011,2,TRUE,TRUE
"EVH1507C",2019,"이헌승",4967595,833442,4134153,3117246,2402000,715246,540620,1169404,3,TRUE,TRUE
"EVH1507C",2020,"이헌승",5852108,992291,4859817,3959616,3199020,760596,590720,1147849,5,TRUE,TRUE
"EVH1507C",2021,"이헌승",5863093,773129,5089964,4424477,3588643,835834,431471,869813,7,TRUE,TRUE
"EVH1507C",2022,"이헌승",6071796,849797,5221999,4864070,3785466,1078604,306700,750394,7,TRUE,TRUE
"EVH1507C",2023,"이헌승",6224680,854529,5370151,4664871,3668100,996771,290264,1144917,7,TRUE,TRUE
"EVH1507C",2024,"이헌승",7287325,1569031,5718294,4589909,3598100,991809,309749,1645459,4,TRUE,TRUE
"EX94352K",2016,"표창원",563983,0,563983,256000,256000,0,199069,10000,1,FALSE,FALSE
"EX94352K",2017,"표창원",575442,25552,549890,286000,286000,0,182949,10000,2,FALSE,FALSE
"EX94352K",2018,"표창원",582482,19685,562797,286000,286000,0,197530,10000,2,FALSE,FALSE
"EX94352K",2019,"표창원",1266265,777980,488285,993000,993000,0,201240,10000,4,FALSE,FALSE
"F363102R",2015,"양창영",2552002,128180,2423822,2172165,755000,1417165,185806,42031,1,TRUE,FALSE
"F5U2979W",2015,"김학용",1875386,82312,1793074,1233280,428345,804935,557024,0,6,TRUE,FALSE
"F5U2979W",2016,"김학용",2021024,70000,1951024,1085765,423117,662648,840053,557,6,TRUE,FALSE
"F5U2979W",2017,"김학용",1915204,50000,1865204,1488020,433217,1054803,334513,6125,5,TRUE,FALSE
"F5U2979W",2018,"김학용",2097034,122000,1975034,1512383,596485,915898,502087,4689,7,TRUE,FALSE
"F5U2979W",2019,"김학용",2061226,116620,1944606,1464799,690218,774581,505052,14375,6,TRUE,FALSE
"F5U2979W",2022,"김학용",2545055,102000,2443055,1704825,845005,859820,737567,22483,9,TRUE,FALSE
"F5U2979W",2023,"김학용",2201868,142000,2059868,1636197,815005,821192,472006,29012,7,FALSE,FALSE
"F5Y4026Q",2020,"신현영",1869491,736069,1133422,1460012,1460012,0,294654,0,3,TRUE,FALSE
"F5Y4026Q",2021,"신현영",1980495,737615,1242880,1316000,1316000,0,496252,0,5,TRUE,FALSE
"F5Y4026Q",2022,"신현영",2476885,636685,1840200,1741000,1741000,0,581641,14877,2,TRUE,FALSE
"F5Y4026Q",2023,"신현영",2167216,629360,1537856,1409000,1409000,0,563190,30258,2,TRUE,FALSE
"FDC3144T",2020,"이종성",642933,19194,623739,359020,359020,0,238930,84,2,TRUE,FALSE
"FDC3144T",2021,"이종성",780228,15478,764750,435640,435640,0,241348,38,2,TRUE,FALSE
"FDC3144T",2022,"이종성",1004425,11426,992999,545633,545633,0,326911,26,2,TRUE,FALSE
"FDC3144T",2023,"이종성",1120353,7008,1113345,409281,409281,0,393686,5070,2,TRUE,FALSE
"FGI27280",2020,"하영제",1813374,568140,1245234,1549868,1549868,0,223706,0,6,TRUE,FALSE
"FGI27280",2021,"하영제",1945515,622520,1322995,1604248,1604248,0,252577,0,6,TRUE,FALSE
"FGI27280",2022,"하영제",2089654,851280,1238374,1713008,1713008,0,158819,27780,6,TRUE,FALSE
"FGI27280",2023,"하영제",3080139,1619880,1460259,2595008,2595008,0,251345,54786,8,TRUE,FALSE
"FGX4881A",2015,"심재철",8761261,2430000,6331261,7981050,7981050,0,143983,29000,5,TRUE,FALSE
"FGX4881A",2016,"심재철",8286355,2531841,5754514,7545085,7545085,0,131543,29000,5,TRUE,FALSE
"FGX4881A",2017,"심재철",8518212,2536756,5981456,7764153,7764153,0,158023,29000,5,TRUE,FALSE
"FGX4881A",2018,"심재철",9216118,2395597,6820521,8429883,8429883,0,162407,29000,5,TRUE,FALSE
"FGX4881A",2019,"심재철",9657253,0,9657253,455000,455000,0,8845791,29000,6,TRUE,FALSE
"FH777496",2020,"임호선",2868564,261339,2607225,2089617,1016560,1073057,751764,33,7,TRUE,FALSE
"FH777496",2021,"임호선",2929491,181775,2747716,2019751,1159860,859891,876240,0,5,TRUE,FALSE
"FH777496",2022,"임호선",3001704,155051,2846653,2135416,1202283,933133,835718,0,5,TRUE,FALSE
"FH777496",2023,"임호선",2878671,176675,2701996,2059270,1198000,861270,692421,0,5,TRUE,FALSE
"FH777496",2024,"임호선",3010061,185932,2824129,2338073,1455700,882373,427215,0,7,TRUE,FALSE
"FI898377",2015,"이운룡",1880419,981458,898961,1295000,1295000,0,535220,0,3,TRUE,FALSE
"FIC9046Z",2021,"김의겸",1885643,375000,1510643,1455000,1455000,0,216057,5116,3,TRUE,TRUE
"FIC9046Z",2022,"김의겸",1803876,1e+05,1703876,1380000,1380000,0,208342,0,2,TRUE,TRUE
"FIC9046Z",2023,"김의겸",1890387,1e+05,1790387,1401000,1401000,0,319584,0,3,TRUE,TRUE
"FIE6569O",2024,"곽상언",3907921,2126143,1781778,3387553,3387553,0,349317,64012,7,TRUE,FALSE
"FJ03481D",2016,"최경환(1955)",5037551,0,5037551,1703829,1132000,571829,2607415,429788,2,TRUE,TRUE
"FJK3396E",2018,"맹성규",1826788,5000,1821788,645000,645000,0,1064037,0,6,TRUE,FALSE
"FJK3396E",2019,"맹성규",1797763,1071,1796692,690000,690000,0,1045075,0,5,TRUE,TRUE
"FJK3396E",2020,"맹성규",1813591,0,1813591,770000,770000,0,959722,0,8,TRUE,FALSE
"FJK3396E",2021,"맹성규",1949595,0,1949595,807675,770000,37675,1009961,28109,6,TRUE,FALSE
"FJK3396E",2022,"맹성규",1763165,0,1763165,796161,755000,41161,888692,58725,5,FALSE,FALSE
"FJK3396E",2023,"맹성규",1835460,0,1835460,794137,755000,39137,1025793,0,4,FALSE,FALSE
"FJK3396E",2024,"맹성규",1914616,0,1914616,795036,755000,40036,1082226,0,4,FALSE,FALSE
"FOK3459D",2018,"서삼석",1957139,617400,1339739,1399000,1399000,0,400937,0,6,TRUE,FALSE
"FOK3459D",2019,"서삼석",1925541,607280,1318261,1410000,1410000,0,444964,0,4,TRUE,FALSE
"FOK3459D",2020,"서삼석",1842113,530000,1312113,1203000,1203000,0,582490,0,6,TRUE,FALSE
"FOK3459D",2021,"서삼석",1512801,0,1512801,954000,954000,0,537911,0,5,TRUE,FALSE
"FOK3459D",2022,"서삼석",1756083,0,1756083,1060000,1060000,0,496866,0,3,TRUE,FALSE
"FOK3459D",2023,"서삼석",1539382,49125,1490257,745000,745000,0,628832,0,2,TRUE,FALSE
"FOK3459D",2024,"서삼석",1816640,123729,1692911,840000,840000,0,882649,0,2,TRUE,FALSE
"FPX1564S",2015,"안홍준",5965863,991182,4974681,3385192,1347755,2037437,883801,1257247,5,TRUE,TRUE
"FRN1867O",2015,"홍익표",1855024,470853,1384171,1449650,1449650,0,315610,50000,5,TRUE,TRUE
"FRN1867O",2016,"홍익표",1890304,443820,1446484,1488650,1488650,0,320663,50000,5,TRUE,TRUE
"FRN1867O",2017,"홍익표",1938744,419714,1519030,1254650,1254650,0,294634,50000,5,TRUE,TRUE
"FRN1867O",2018,"홍익표",2062951,358949,1704002,1315650,1315650,0,268751,50000,5,TRUE,TRUE
"FRN1867O",2019,"홍익표",1977340,356939,1620401,1355650,1355650,0,368491,50000,5,TRUE,TRUE
"FRN1867O",2020,"홍익표",5372294,664000,4708294,1437650,1437650,0,501468,2832130,5,TRUE,TRUE
"FRN1867O",2021,"홍익표",6284042,304000,5980042,1670650,1670650,0,431799,3853430,6,TRUE,TRUE
"FRN1867O",2022,"홍익표",9365030,1083000,8282030,2356000,2356000,0,1032726,5655465,7,TRUE,TRUE
"FRN1867O",2023,"홍익표",9473410,1133000,8340410,2517000,2517000,0,735049,5845750,8,TRUE,TRUE
"FU53642G",2020,"허영",1859802,0,1859802,766198,513528,252670,933306,104,7,TRUE,TRUE
"FU53642G",2021,"허영",2056093,175000,1881093,961465,708583,252882,746315,133,4,TRUE,FALSE
"FU53642G",2022,"허영",1885111,0,1885111,803111,501000,302111,827445,124,4,TRUE,FALSE
"FU53642G",2023,"허영",1820890,4792,1816098,782731,502118,280613,799659,113,3,FALSE,FALSE
"FU53642G",2024,"허영",2432265,719000,1713265,1548138,1264540,283598,651563,135,5,FALSE,FALSE
"FU87526G",2020,"박수영",3928483,537830,3390653,2116369,1980000,136369,1734526,52784,3,FALSE,FALSE
"FU87526G",2021,"박수영",4024977,640286,3384691,2129510,1980000,149510,1872537,11257,3,FALSE,FALSE
"FU87526G",2022,"박수영",4037715,610000,3427715,2143843,1980000,163843,1792650,25962,3,FALSE,FALSE
"FU87526G",2023,"박수영",4136760,620000,3516760,2191404,2030000,161404,1909822,32098,4,FALSE,FALSE
"FU87526G",2024,"박수영",4234149,633604,3600545,2194886,2030000,164886,1995845,37576,4,FALSE,FALSE
